objid,dered_r,u_g_color,g_r_color,r_i_color,i_z_color,diff_u,diff_g1,diff_i,diff_z
1237648720142532813,19.25328,0.331583,0.05802727,0.09975052,0.02007675,-0.07315063,-0.07490349,-0.09494209,-0.07913589
1237658425156829371,19.16626,0.047575,0.18184660000000002,0.2347431,-0.1286125,-0.00758934,-0.01708984,-0.01070023,-0.0206356
1237660413189095710,18.70672,0.2145824,0.18231770000000003,0.121645,-0.02820206,-0.007396698,0.002147675,0.006217957,-0.01254845
1237660412651962520,19.529410000000002,0.1367455,0.22205160000000002,-0.12059020000000001,0.12530139999999998,0.001117706,-0.005716324,-0.02052689,0.022138599999999998
1237658493336944662,18.159010000000002,0.05246162,0.2474976,0.3877087,0.01144409,-0.09828186,-0.24415019999999998,-0.23877910000000002,-0.2711372
1237660412652028041,19.09453,0.09334564,-0.01112556,0.11479760000000001,0.06654167,-0.02974701,-0.017416,-0.01110268,0.006763458000000001
1237658492800270623,18.405260000000002,0.520771,0.8391438,0.4228401,0.3269672,-0.4549446,-0.7363644,-0.8141251,-0.7498055
1237658493337207158,17.28214,0.6219691999999999,0.5839595999999999,0.4151955,0.1442528,-1.058746,-1.454542,-1.499031,-1.521488
1237658492800270684,17.94582,0.5105247,0.3773327,-0.03042221,0.1551609,-0.02828598,-0.04221535,-0.03030777,-0.0318718
1237660412652421339,18.8539,0.02240753,0.08318329,0.1432781,0.1590805,-0.01537323,-0.0007629395,0.005914688,-0.006509781
1237660412652421123,18.490170000000003,0.058166499999999996,-0.03365898,-0.02684975,0.4925308,-0.01926804,-0.09702301,-0.09637642,-0.09170723
1237660412652421284,19.2935,0.09201431,-0.04741287,0.1963081,0.02770805,-0.00340271,0.0072040559999999995,0.01451302,-0.01182175
1237658493337469159,19.86776,0.3976955,-0.017103200000000002,0.21821210000000002,0.08858681,-0.02508736,-0.03563118,-0.0290432,-0.04848862
1237660413189619797,18.465220000000002,-0.001634598,0.2871304,0.009952545,-0.17348670000000002,-0.005601883,-0.0153904,-0.00334549,0.00066185
1237658492800663647,18.94568,0.3751831,0.1575851,0.03506851,0.10095019999999999,-0.01664162,-0.01336098,-0.01505852,-0.005954742
1237658493874536511,18.13661,0.09452057,0.35533709999999996,0.1247597,0.5445824,-0.161396,-0.3182812,-0.36400029999999994,-0.2930183
1237658493337665569,18.7122,0.1386032,0.01547813,0.09629631,0.0668602,-0.0050601959999999994,-0.0283699,-0.03503418,-0.03072739
1237660412652814425,18.62572,0.5116119,0.5004997,0.3245926,0.06417656,-0.01148224,-0.1098766,-0.10689929999999999,-0.1036453
1237657628436398366,19.23854,0.1896744,0.2391319,-0.06692886,-0.0063610080000000005,-0.01564789,-0.007852554,0.0035057070000000003,0.001838684
1237657628436594922,19.02577,-0.03673744,0.04449844,0.2901535,0.04704094,0.01138306,0.00425148,-0.006828308000000001,-0.007556915
1237657628436725986,18.968970000000002,0.3900108,0.2320995,0.004800797,0.22056199999999998,-0.008508682,-0.07702446,-0.08880043,-0.0857296
1237657628436791615,19.94426,0.01966476,-0.004459381,-0.12702560000000002,0.1471043,0.01236343,-0.04041672,-0.048172,-0.07647705
1237657628436136041,16.03001,0.45138359999999994,0.391304,0.44264129999999996,0.1652622,-0.05866051,-0.6406593,-0.6486177,-0.7346391999999999
1237658206102946073,18.92458,0.11224169999999999,0.08456612,0.04620171,0.19183540000000002,0.02880096,-0.008905411,0.01050377,-0.0066604609999999995
1237657628973138042,18.24162,0.1102028,0.007102966,0.254261,-0.08062744,0.01048851,-0.006275177,-0.007587433,0.0007019042999999999
1237657628436660309,18.38079,0.1049843,-0.00177002,0.04106331,0.1552849,0.002244949,-0.01238251,0.01377678,0.006515503000000001
1237657628436594943,19.00927,0.417202,0.4917984,0.22255329999999998,-0.03766251,0.001253128,-0.01803589,-0.01068687,-0.008806229
1237657628436070449,19.03623,0.1872406,0.2487965,-0.02210236,0.01516724,-0.03409576,-0.00302124,0.0001411438,-0.01878166
1237657628973072592,19.03681,0.5747585,0.18104360000000003,0.03647995,0.17968370000000003,-0.03052521,-0.03907013,-0.06953239,-0.05953979
1237657774466073365,19.6095,1.8658310000000002,1.178284,0.6569786,0.3946533,-0.23431590000000002,-0.2585125,-0.3257465,-0.3480568
1237657628973596886,18.95506,0.35473059999999995,0.2167091,0.11713980000000002,0.143261,0.007535934,-0.002141953,-0.001960754,-0.01057625
1237674288611393658,16.80075,1.506334,0.9754905999999999,0.4865952,0.35568520000000003,-1.2205489999999999,-1.677656,-1.653109,-1.714084
1237657628973465912,18.88212,0.21243289999999998,0.28842540000000005,-0.2030735,-0.11655810000000001,-0.01322174,-0.01011467,-0.007846832,-0.00021553040000000002
1237657628973334726,18.95074,0.006307602,0.18078039999999998,-0.01256752,-0.07827187,-0.01336098,-0.03004456,-0.02312851,-0.03790474
1237674365922705431,17.89479,0.188921,-0.01144791,0.08496475,0.200798,-0.02597237,-0.06107712,-0.09199142,-0.07663155
1237657629510140022,18.48178,0.270649,0.09071159,0.1136875,-0.1198616,-0.03924179,-0.009838104,0.012043,-0.03118515
1237657629510271226,19.395129999999998,0.36085320000000004,-0.07978249,0.07072067,0.04059792,0.01863861,-0.01913643,-0.03792,-0.038101199999999995
1237674365922574638,19.35299,0.175787,0.02584457,0.1022263,0.09933853,0.008071899,-0.03050232,-0.05688095,-0.06373978
1237657628972875789,17.86214,0.19840239999999998,0.01095581,0.08927536,-0.04183197,-0.003749847,-0.0063591,-0.01763916,0.001958847
1237664869744509406,20.30637,0.1253777,0.01513863,0.2109909,0.27451129999999996,-0.004436493,-0.02482796,-0.02039146,-0.04381752
1237657630046748917,18.9172,0.5847626,0.314661,0.2916393,0.23260879999999998,-0.02451706,-0.04425049,-0.07015991,-0.07277489
1237674365922181164,18.17547,0.11827660000000001,0.1917286,-0.2586021,0.6591395999999999,-0.01247025,-0.03919601,-0.05793571,-0.06180763
1237664869744377957,18.828,-0.07604218,0.33203130000000003,0.06785583,-0.07057381,-0.01802063,0.008356094,-0.01518631,-0.001617432
1237657241353322536,24.63518,-2.502268,0.2491455,0.3998909,6.08655,0.1282444,-2.2888179999999997e-05,-0.00017166139999999998,-1.935671
1237674289147871294,18.66402,0.1567211,0.2977886,-0.018013,-0.07859612,0.002161026,-0.006538391,-0.01254654,-0.009523392
1237657630046683143,17.14623,0.1315956,-0.06969452,-0.06498146,0.24825860000000002,-0.01019478,-0.01456833,-0.022424700000000002,-0.01425743
1237657630046748848,18.74906,0.217638,0.07357788,0.2180672,0.02950859,0.002710342,-0.01114464,6.484985e-05,-0.01639366
1237657630584143891,18.923029999999997,0.11643030000000001,0.3130436,-0.07901001,-0.1474667,-0.03429413,0.000787735,0.01202965,-0.014534
1237657630583619900,19.03067,0.43664929999999996,0.4968166,0.13185120000000003,0.1657467,0.02386284,-0.007616043,-0.01173592,-0.02034378
1237657630584275127,19.483829999999998,0.1181126,0.04017639,0.2103386,0.21425059999999999,0.01882553,-0.009508133,0.003023148,-0.01409721
1237674366459379846,19.624129999999997,-0.02193451,0.04609871,0.1102924,0.1027164,0.006383896,0.004556656,-0.00850296,-0.01041603
1237657630047404180,19.05956,0.09986115,0.14241979999999999,0.298914,0.06903458,0.00481987,0.00295639,-0.002283096,-0.006494521999999999
1237657630047338598,18.90771,0.04214859,-0.02768135,0.09728432,0.01999664,0.01843262,-0.0031433109999999998,0.0004367828,0.02820206
1237657630047141972,18.32421,0.1852684,0.2382774,-0.07998657,0.03302002,0.01406479,0.001213074,0.003276825,-0.02519035
1237657775539552425,17.92605,0.5408478,0.8144093000000001,0.40472790000000003,0.33984570000000003,-0.7504997,-0.9024905999999999,-0.8455123999999999,-1.060843
1237657630047469813,19.1356,0.11760899999999999,0.1523724,0.15316770000000002,0.01843071,-0.0057849880000000005,0.007715225,0.0005760193,-0.02344513
1237657630047469654,18.8804,0.252697,-0.1081009,0.2093658,0.1212845,-0.07288933,-0.08242416,-0.10939220000000001,-0.1145
1237674290759270922,19.69289,0.01128006,0.06434441,0.2239685,0.1302128,0.02834702,0.006221771,0.0019016270000000001,-0.003494263
1237657629510271237,17.748160000000002,1.70557,1.329697,0.4398956,0.2323971,-0.7329559,-0.8343486999999999,-0.8847674999999999,-0.8302975
1237657629510599067,18.72296,-0.07200241,0.207634,0.0010566710000000001,-0.10572809999999999,-0.005485535,0.0005645752,-0.002614975,0.01518059
1237657629510599223,19.82542,-0.07758713,0.1757851,0.00453186,0.2363911,0.005334854,-0.02545929,-0.04232597,-0.07263947
1237657628973662341,18.319770000000002,0.0514183,-0.003238678,0.2405014,0.03168297,0.008588791,-0.01051521,0.01260567,0.005899429
1237657629510729887,18.73835,0.07534599,0.01231956,0.21685410000000002,0.05879402,-0.0004787445,0.004266739,0.01628113,0.02031517
1237657775540142336,19.58718,0.1736012,-0.04807472,0.2846088,0.03664589,0.006782531999999999,-0.01521683,0.004570007,-0.02049255
1237657775003205907,20.098779999999998,0.1032238,0.05142403,0.1944523,0.1545334,-0.0041999820000000005,0.0072460169999999996,0.01132965,0.01547432
1237657774466334992,18.89104,0.23987960000000003,0.4173698,0.1413326,0.02548218,-0.02939606,-0.003095627,-0.01274872,-0.01800728
1237657774466334880,19.23699,0.39644809999999997,0.3057022,0.24626729999999997,0.0616703,0.02239609,-0.01103973,-0.01375389,-0.01573563
1237657628436988080,18.84386,0.1289234,0.2642555,0.125248,0.40740970000000004,-0.1690254,-0.28780359999999994,-0.3352814,-0.2997322
1237657773929529467,18.84309,0.08712959,0.1953449,-0.06504822,-0.10190199999999999,-0.008869171,-0.01939201,-0.01485634,-0.02697372
1237657773929529884,19.88399,0.1884289,0.5067635,0.5804348000000001,0.2579422,-0.00592804,-0.0065193180000000005,0.006710051999999999,0.0018463129999999998
1237657628439543928,18.71225,0.176405,0.1973934,-0.02443504,0.01898956,-0.02574921,-0.001857758,-0.001794815,-0.002784729
1237658201812566190,19.48077,0.5292759,0.3376026,0.4669514,0.1803207,0.01993942,-0.02980423,-0.02403641,-0.02648926
1237658201812762705,18.13342,0.31621740000000004,-0.156332,0.05834198,-0.11315730000000002,-0.01086617,-0.05098915,-0.03846169,-0.04581261
1237658201812041805,18.91613,0.2273808,0.1201057,-0.03702927,0.11456300000000001,-0.01919746,0.01078033,-0.01596451,-0.02342606
1237657628439085150,17.776220000000002,0.03396606,0.1230068,0.22978779999999996,0.2097816,0.01408195,0.0008125305000000001,-0.01086044,0.004600525
1237657628439347498,18.960720000000002,0.331131,0.46695519999999996,0.1267624,-0.0194416,0.009792328000000001,0.005859375,0.005273819,-0.004549025999999999
1237657774468497578,19.55668,0.3781071,0.11657329999999999,0.3583145,0.177784,-0.04368401,-0.09070587,-0.12260439999999999,-0.12438199999999999
1237657774468628750,20.27252,0.16299249999999998,-0.10677339999999999,0.3100033,0.008516312,-0.009025574,0.004964828,0.0007190704,0.004150391
1237657628976021642,18.754479999999997,0.20829770000000003,-0.05712891,0.1543465,-0.07526779,-0.02230072,-0.0340023,-0.05004883,-0.03343582
1237657775005434125,18.51004,0.518774,0.7299709,0.3730373,0.22657199999999997,-0.2189274,-0.6067600000000001,-0.6419600999999999,-0.6323299
1237657629512958067,18.96865,0.2668247,0.09383011,-0.001316071,0.08673477,-0.00957489,-0.01044083,-0.02048492,-0.02065849
1237657775005368597,17.461660000000002,0.6484489,0.7680225,0.4536304,0.2630692,-1.242743,-1.8912470000000001,-1.9574470000000002,-1.886368
1237657775005433881,18.71144,0.06393242,-0.06238937,0.1491699,0.008062363000000001,-0.01311684,0.0005741119000000001,0.008789063,0.0008106232000000001
1237657774468431898,18.838720000000002,0.1569805,0.01511383,0.20965189999999997,0.07743263,-0.01140404,-0.008527756,-0.0176754,-0.01853561
1237657775542239343,18.37611,-0.025590900000000003,0.21866799999999997,-0.1494999,-0.1666641,-0.02395821,-0.023853299999999997,-0.009794235,-0.01219559
1237657775542239559,18.16985,0.42189979999999994,0.49340059999999997,0.264492,0.27138140000000005,-0.3757038,-0.6248931999999999,-0.7276688,-0.6834183000000001
1237657628975693924,18.16769,0.22942729999999997,-0.2035332,-0.03153419,-0.15039059999999999,-0.01427269,-0.00304985,-0.009735107,-0.01356125
1237657775542173706,18.2556,0.216547,0.1852703,-0.1905289,-0.04065895,-0.026916500000000003,-0.02235603,-0.02678108,-0.005918503
1237657775005040824,18.9496,0.2623081,-0.03266716,0.1491928,0.03568459,-0.01542282,-0.03116035,-0.0826683,-0.05496407
1237657630049435919,18.950210000000002,-0.00712204,0.1336079,0.03285217,0.01669693,0.001682281,0.007707596,-0.0009479523,-0.007522583
1237657630586503256,18.615389999999998,0.1002426,0.237896,-0.02220917,-0.11980060000000001,-0.01343346,-0.01177406,0.0005722046,-0.007436752
1237657776079044750,19.056079999999998,0.37899590000000005,0.04117012,0.09700966,0.0116024,-0.02589607,-0.06760979,-0.07675743,-0.06777191
1237657630586306628,18.185270000000003,-0.03652954,0.008705139,0.32353590000000004,-0.00050354,-0.01051331,0.00038909910000000004,-0.0006103516000000001,-0.001487732
1237657630586962008,16.64322,0.296566,0.3576546,0.4123745,0.06533241,-0.342495,-0.7749939,-0.725481,-0.7727736999999999
1237657630586634285,16.07874,0.7464561,0.6495342,0.4493866,0.2467766,-1.30187,-2.074627,-1.9308610000000002,-1.964132
1237657630587027468,17.57862,0.2903538,0.3577881,0.4131374,0.100996,-0.2866364,-0.6422863,-0.6568298,-0.6584454000000001
1237657776079241235,17.66317,0.1641006,0.1377335,0.0036640170000000003,-0.003673553,-0.001081467,0.01490593,-0.00020408630000000002,-0.004682541
1237657776079765673,19.07014,0.06586456,-0.02213478,0.3063126,-0.1444969,-0.0012474060000000002,-0.007040024000000001,-0.0001144409,-0.0046768190000000005
1237657630049960062,19.00348,0.02383804,0.393507,0.08411789,-0.01423836,0.01224136,0.008138656999999999,-0.005273819,0.01484108
1237657775005696042,18.4663,0.1268311,0.23182870000000003,-0.001819611,-0.05973625,0.00737381,0.006128311,0.01569939,0.01640511
1237657630587289946,19.009629999999998,0.34844780000000003,0.1837444,0.2853947,0.01497078,0.01462555,0.0055522919999999995,0.01218414,0.003953934
1237657776079831224,19.66125,0.23765370000000002,0.3629761,-0.23107719999999998,0.15173150000000002,-0.01743889,-0.03486252,-0.03076935,-0.06604004
1237657630050418733,18.173289999999998,-0.12107089999999998,0.2487965,0.37987519999999997,-0.03709984,-0.01364708,-0.02130699,0.0030117029999999997,-0.0075988769999999995
1237657629513482279,18.42909,0.3143311,0.03589058,0.11702160000000002,-0.01150322,-0.02421951,-0.01802444,-0.02136993,-0.003078461
1237657775005958315,20.231479999999998,0.5030422,0.441576,0.04616928,0.19025799999999998,-0.04158974,-0.03300667,-0.03047752,-0.0260601
1237657774468956437,17.22026,1.4903959999999998,0.8324756999999999,0.4021835,0.2597103,-1.1900620000000002,-1.244246,-1.2299579999999999,-1.217072
1237657628439806233,19.30022,-0.01633835,-0.03939438,0.23112110000000002,0.08991241,-0.0034904479999999997,-0.03626633,-0.01673698,-0.0034484859999999997
1237657628976611525,18.67193,0.18882939999999998,0.30523870000000003,0.2043495,0.3570747,-0.1263466,-0.40203479999999997,-0.47654719999999995,-0.4592152
1237657628976611342,18.31537,0.2303715,0.01563454,-0.01826668,0.06458855,-0.009502411,-0.028057099999999998,-0.04190636,-0.03070259
1237658201812697449,20.183670000000003,0.33341220000000005,1.035824,0.7754478,0.21147159999999998,-0.16808510000000002,-0.37060170000000003,-0.33634000000000003,-0.30939099999999997
1237657628439609522,19.90565,0.03623581,-0.03130913,0.23171039999999998,0.009048462,-0.02070618,-0.01266479,-0.003477097,-0.0110569
1237658201812566229,19.81853,0.1947823,0.07623482,0.19457049999999998,0.04480362,-0.0032176970000000003,-0.00592041,0.0106678,0.002779007
1237658201812828235,18.840020000000003,0.107254,-0.04868317,0.22649570000000002,-0.008956909,0.00687027,0.002973557,0.01016426,0.01071167
1237657628439478734,20.26429,0.2091007,0.0013828279999999998,0.3730164,0.2220955,-0.0019130710000000001,-0.02183914,-0.04034805,0.0040264129999999995
1237657628439478437,19.47062,0.0763073,0.07374573,-0.1565456,-0.03205109,-0.01758575,0.001619339,-0.02026939,0.01084709
1237657774468956237,18.23366,0.1011963,0.1989079,-0.08953094,-0.1005955,-0.0002651215,-0.007247925,-0.02130318,0.0005226135
1237658201812762833,18.96811,0.13825610000000002,0.30802729999999995,0.2281113,0.4513607,-0.06025314,-0.13204770000000002,-0.1408291,-0.11532970000000001
1237658201812762840,19.624570000000002,0.05682755,-0.08105659,0.2360096,-0.02812195,-0.01609993,0.002824783,-0.001159668,-0.003978729
1237657774469349537,19.30538,0.19636729999999997,0.07675552,0.16694260000000002,0.0387249,-0.004398346,-0.0003032684,-0.009479523,0.006433487
1237657628439740432,18.470029999999998,0.37162399999999995,0.08982849,-0.14900020000000003,0.1561165,-0.01476097,0.005414963,0.002332687,0.007238388
1237657774468890887,20.0377,0.320816,-0.02611732,0.1701488,0.10385889999999999,0.05001259,-0.04480553,-0.05874252,-0.06679726
1237657628976546214,20.04885,0.2473545,0.1151161,0.1672573,0.31725690000000006,0.008718491,-0.03717041,-0.01041222,-0.00712204
1237657774469087312,19.06629,0.05287552,-0.10709,0.11758230000000001,-0.09606552,0.01242256,0.0311985,0.009183884,0.02129936
1237657774469087415,19.72641,0.2067032,0.2006588,-0.1121407,0.0655365,-0.01572418,0.008932114,-0.01505661,0.01589012
1237657775006089244,18.99073,0.15000339999999998,0.03266907,-0.06627274,0.1093884,-0.02366257,-0.03666878,-0.05237007,-0.06902313
1237657774468759655,20.83116,2.8362540000000003,0.8172569000000001,2.228559,-0.4357758,-0.0006885528999999999,0.007341385,-0.05164337,-0.05394173
1237657628976480702,20.35626,0.3066998,0.07998657,0.18569370000000002,-0.06983185,-0.02355576,0.007556915,0.002185822,0.07337569999999999
1237657775005827419,19.16966,0.2609348,-0.0519371,0.08687019,-0.2220306,-0.03159332,-8.583068999999999e-05,-0.02098274,-0.01934814
1237657628976415071,20.24239,0.1400928,-0.1381645,0.2513084,-0.03645325,0.001218796,-0.002796173,0.01301956,0.05530167
1237657775005696220,19.43621,0.11919020000000001,0.002012253,0.2127953,0.156702,0.004402161,-0.01712036,-0.02026749,-0.01252556
1237657775542698164,19.745070000000002,0.2635002,-0.1590176,0.1470146,0.0793457,-0.03999329,-0.08103561,-0.04903412,-0.09495354
1237657774468759617,19.33087,0.1063728,0.019233700000000003,0.2381916,0.08283997,-0.00512886,-0.03334236,-0.03448296,-0.0072040559999999995
1237657628439216274,18.635379999999998,0.2705917,-0.05278397,0.0501976,-0.0464325,-0.02413368,-0.006305695,-0.02890015,-0.03240204
1237657628976152890,19.336389999999998,0.06684303,0.08270264,0.21572689999999997,0.09090805,-0.008272171,-0.01841354,-0.006410599,-0.01707458
1237657775005630773,19.241,-0.05700874,0.2342815,-0.01582718,-0.1277256,-0.02566338,-0.004535675,-0.0015239720000000002,0.01919937
1237657775542567499,19.64773,2.410017,1.633825,0.29009440000000003,0.08684158,0.2562275,0.01868248,0.0223217,0.0002002716
1237657628976087161,19.76326,0.06046677,0.08778954,0.05093956,-0.08627510000000001,-0.01441765,-0.009508133,-0.006420135,-0.01900864
1237657630049960130,20.014329999999998,0.33443449999999997,-0.003368378,0.26737209999999995,0.2027912,-0.03066254,-0.06273842,-0.07775879,-0.07052422
1237657630049894667,19.71762,0.15245060000000002,0.07186317,0.3219509,0.04038239,-0.02179527,-0.04397202,-0.01428413,-0.01356697
1237657775005433883,18.64046,-0.06533051,0.3604755,0.01209831,-0.09610367,-0.01870918,-0.016923900000000002,-0.0222702,-0.03119469
1237657629512827308,20.01359,0.05529022,0.08823013,-0.060941699999999994,0.05406761,0.01399231,0.01553154,-0.001619339,0.002801895
1237657629512827276,19.08929,0.02689171,0.18482590000000002,-0.01908875,0.1709652,0.001173019,-0.006784439000000001,-0.03386307,-0.02538872
1237657775542370430,19.37076,0.06904793,-0.06085968,0.03016663,0.04550362,0.0007648468,-0.009881973,-0.006664275999999999,-0.02796173
1237657630049829023,20.10419,0.057724,-0.03551292,0.1809845,0.09795952,0.02279663,0.0077056880000000005,0.001571655,0.008020401
1237657630049763726,20.411270000000002,-0.03256035,-0.01164627,0.25852390000000003,0.265646,0.004491806,0.01199913,0.005872726,0.00963974
1237657776079241458,19.18317,0.19747160000000002,-0.04158211,0.1454144,0.2169533,-0.01614761,-0.13372989999999998,-0.1220779,-0.142767
1237657630049829276,20.57969,2.487686,0.9890078999999999,0.47634319999999997,0.1806679,0.2060375,-0.02500725,0.00022697450000000002,-0.01138687
1237657630049763419,18.56089,0.05344963,0.16290090000000002,0.1069355,-0.08864212,-0.001737595,0.002750397,-0.01692963,-0.0041008
1237657630587289865,18.85466,0.4108219,-0.0273819,-0.06595802,0.1422806,-0.006719589000000001,-0.01660347,-0.02697182,-0.02619553
1237657776079831429,20.27159,0.03288651,0.03627014,0.05157089,0.219389,-0.03134155,-0.06117249,-0.05896568,-0.03865623
1237657630587289913,19.0151,0.15715410000000002,0.24275210000000003,0.1430092,-0.06290245,-0.0005474091,0.00267601,-0.005016327,-0.01872826
1237657630587224270,19.40235,0.06602478,0.042617800000000004,0.08119392,0.2623672,0.004182816,0.008295059,-0.007642746,-0.01377296
1237657630586896722,19.8686,0.0069789890000000005,0.2158089,0.1345596,0.01656532,0.0117569,0.001079559,0.002069473,0.02485657
1237657630587420684,18.85398,0.20944400000000002,-0.10585209999999999,0.1832542,0.27127080000000003,-0.02081871,-0.06413841,-0.07691002,-0.05117226
1237657630587355634,20.11352,0.23777199999999998,0.43697359999999996,0.3099442,0.2009106,-0.01847649,-0.02603722,-0.03987122,-0.03104401
1237657630587486433,18.917939999999998,0.2857151,-0.09660912,0.1936092,-0.006225586,-0.01604462,-0.03244591,-0.02873802,-0.03306389
1237657776079503623,19.51545,0.20668789999999998,0.1559391,-0.04298782,0.09365463,0.004823685,0.008922577,0.005903244,0.03784943
1237657776079438086,17.79218,1.6927189999999999,1.173054,0.4282799,0.27372929999999995,-0.8742656999999999,-1.1232799999999998,-1.311983,-1.261332
1237657776080027897,18.96012,0.5725631999999999,0.73423,0.242506,0.46092029999999995,-0.1591358,-0.2730675,-0.3069324,-0.2693443
1237657630587551903,18.84287,0.1698799,0.207283,-0.09462738,-0.1115856,-0.0047054290000000006,-0.005830765,-0.013755799999999999,0.002813339
1237657776080027860,19.67819,0.2733078,0.0069484709999999995,0.2249069,-0.02607918,-0.03298569,-0.03933525,-0.02516937,-0.03259277
1237657776079569362,20.37763,0.1446915,0.04824066,0.1916981,0.06218338,-0.01525879,0.008127213000000001,0.008684158,-0.0176754
1237657630050681089,20.161070000000002,-0.03112602,-0.15047839999999998,0.09590721,0.1523685,-0.01001549,0.002965927,-0.007411956999999999,-0.01297569
1237657629513351527,20.23049,0.09976196,0.01149178,0.04273796,0.02749634,-0.03117561,0.0107193,-0.01577568,0.008062363000000001
1237657775542763778,20.19555,0.2237091,-0.08520889,-0.06056213,0.1110115,0.0220108,0.0023860929999999997,-0.037036900000000005,0.01967621
1237657775542829366,19.72472,0.21237179999999997,0.2159004,0.2926388,0.0027618409999999997,0.01239586,-0.04336548,-0.02482414,0.01861954
1237657775542894914,20.349429999999998,0.0481472,-0.04810143,0.23358920000000002,-0.22218510000000002,0.01771736,-0.01314926,-0.008520126,0.002435684
1237657629513482385,19.055329999999998,0.05883217,0.2604847,0.05706787,0.01042557,0.0066299440000000005,0.01245689,-0.02842712,-0.006233215
1237657629513548060,19.38366,0.25486759999999997,-0.05994797,-0.036960599999999996,0.1717148,0.0008392333999999999,-0.005819321,-0.04849815,-0.04439354
1237657775006154986,19.44809,0.293602,0.3518257,0.2753963,0.07800865,-0.02742386,-0.04305458,-0.01998329,-0.05267906
1237657629513679063,19.15803,0.01533318,0.06869888,0.08833313,0.22337150000000003,0.0017242429999999999,0.004516602,-0.0014591220000000002,0.00594902
1237657775543156958,19.371679999999998,0.1139145,0.04108047,0.21932220000000002,0.05066872,-0.02466583,0.005495071,-0.01191521,0.008176804000000001
1237657775543156963,19.622429999999998,-0.08137512,-0.04907799,0.2585545,0.05329895,0.01535606,0.0036411290000000003,-0.02491379,-0.01745033
1237657776080158953,19.75893,0.01027489,-0.1333542,0.11741069999999999,-0.07858276,-0.03600693,-0.02587509,-0.03096199,-0.01377296
1237657776080224460,19.805,0.01993179,0.39479640000000005,-0.08168602,-0.1493111,0.01705742,0.008415222,-0.0126133,-0.0003128052
1237657776080159066,20.01596,0.3033485,0.25680349999999996,-0.00286293,0.1621418,0.00963974,-0.03831291,-0.06064987,-0.04436874
1237657776080158966,19.13598,0.41550249999999994,0.42190740000000004,0.178215,-0.06232262,-0.01809502,-0.03068542,-0.02401543,-0.02772331
1237657776080224433,19.26951,0.2130165,0.04471016,0.26792340000000003,0.008218765,-0.03216743,-0.03700638,-0.02690125,-0.01971436
1237657775006351561,20.26116,0.2867947,0.03339767,0.21064000000000002,-0.2149105,-0.01328659,-0.01521111,-0.004148483,-0.04978371
1237657628976808074,18.43218,0.09054375,0.27144050000000003,0.1884766,0.05228043,-0.0007038116,-0.00261116,-0.002487183,-0.001897812
1237657630050877764,16.73392,0.9166889000000001,0.6913986,0.40930370000000005,0.2811031,-1.197748,-1.67477,-1.630156,-1.602701
1237657630050812286,20.084410000000002,-0.08886337,0.113245,0.2929268,-0.05269241,0.001438141,-0.12544249999999998,-0.06436729,-0.1136246
1237657628976939096,17.036479999999997,0.1212463,-0.05483437,-0.05085373,0.1561031,-0.003149033,-0.03356171,-0.04018021,-0.03485298
1237657775006548171,20.23722,0.08012772,-0.03281403,0.2339821,-0.01618195,-0.02194405,-0.05932236,-0.06107521,-0.08347130000000001
1237657775006548173,19.423579999999998,0.030080799999999998,0.42402460000000003,0.1399155,0.03224564,-0.0001354218,0.0002975464,0.007966995,-0.0139637
1237657628977201160,18.850179999999998,0.2329769,0.13030239999999998,0.2008247,-0.0620842,0.0018024439999999998,-0.005804062,0.009153366,0.002593994
1237657775006613669,20.18519,0.23399539999999996,0.11819460000000001,0.0773735,0.10663030000000001,-0.03490067,-0.04966164,-0.06009483,-0.02469635
1237657774469677299,20.3728,-0.05773926,-0.2531452,-0.18603129999999998,-0.37231640000000005,-0.002643585,0.012952799999999999,0.00333786,-0.03223419
1237657628440264815,20.07047,0.17897420000000003,0.08377838,0.21883960000000002,-0.2237587,-0.006780624,-0.01386452,-0.01139069,-0.03110886
1237657628440199381,19.45891,-0.1036491,0.34360890000000005,0.05016136,0.008956909,0.006183624,0.002504349,0.0032596590000000003,0.01319885
1237658201813680338,18.88549,0.27554509999999993,0.038932800000000004,0.02371025,0.2062683,0.01521873,-0.0123558,-0.01686287,-0.003019333
1237658201813614774,18.56985,0.22976679999999997,0.3304729,-0.01310158,-0.08344460000000001,-0.01016426,-0.0072460169999999996,-0.01239777,-0.0062770840000000005
1237657628440658120,18.45448,0.6466141,0.5606804,0.23995589999999997,0.16853710000000002,-0.21908000000000002,-0.2992401,-0.31404109999999996,-0.3479862
1237657628440985935,20.198179999999997,0.11434360000000002,-0.001169205,0.31309509999999996,0.01579285,0.01005173,-0.0231266,-0.02017021,-0.02727509
1237657628441051526,20.414939999999998,0.21790120000000002,-0.09387589,0.2418308,0.04384613,-0.0181427,-0.0104332,-0.02119064,-0.01168251
1237658201813352631,19.163729999999997,0.4952374,0.3303509,0.1457253,0.1293087,0.003274918,0.004108429,0.000371933,-0.00343132
1237658201813483645,19.78779,0.21580120000000003,0.08625221,0.2547779,-0.09696388,-0.02204704,0.005065918,-0.01420593,0.003370285
1237658201813418093,18.477120000000003,0.3497238,0.11233330000000001,0.3285027,0.299078,0.00885582,-0.008148193,0.002944946,-0.0034141540000000004
1237657774470332484,18.03686,0.491766,0.3011322,0.2545052,0.04808998,-0.003850937,-0.01985741,-0.001296997,-0.01788521
